forensic_surface_id,surface_scope,included_in_hidden_detail_113,included_in_route_non_primary_165,included_in_route_forensic_169,included_in_broad_forensic_305,family,source_file,source_line,surface_type,route_or_launch_point,parent_or_context,intended_audience,entry_path,navigation_source,role_requirements,hidden_state,origin_classification,final_disposition,canonical_relationship,certification_or_blocker_status,evidence_strength,evidence_summary,risk_summary,notes
ROUTE-0400,route_surface,YES,YES,YES,YES,Human Resources,app/routing/AppRoutes.jsx,1288,detail_route,/hr/historical-records/batches/:batchId,/hr/historical-records/batches,Human Resources,Parent workflow via /hr/historical-records/batches,Parent list or workflow under /hr/historical-records/batches,Human Resources,DETAIL,MISSING_FIXTURE_OR_RUNTIME_DATA,RUNTIME_BLOCKED,DETAIL_UNDER:/hr/historical-records/batches,No real batch records available in preview environment,LEDGER_AND_BLOCKER_REGISTER,Surface discovered from source/runtime inventory and still lacks direct runtime proof.,Deep links can imply a finished workflow even though preview-safe certification evidence is incomplete.,runtime
ROUTE-0406,route_surface,NO,YES,YES,YES,Administration,app/routing/AppRoutes.jsx,1311,redirect_route,/admin/audit,/admin,Administrator / executive reviewer,"Legacy bookmark, QR, typo, or compatibility route",Legacy alias / compatibility path,Administrator / executive reviewer,ACTIVE,LEGACY_ALIAS,REDIRECT_CERTIFIED,LEGACY_ALIAS_OF:/admin,CERTIFIED_ALIAS,LEDGER_AND_CERTIFICATION_RATIONALE,Browser redirect proof captured 2026-08-02; canonical target verified.,Compatibility and duplicate routes create drift pressure unless a single canonical owner remains explicit.,REDIRECT_CERTIFIED
ROUTE-0407,route_surface,NO,YES,YES,YES,Administration,app/routing/AppRoutes.jsx,1312,redirect_route,/admin/health,/admin,Administrator / executive reviewer,"Legacy bookmark, QR, typo, or compatibility route",Legacy alias / compatibility path,Administrator / executive reviewer,ACTIVE,LEGACY_ALIAS,REDIRECT_CERTIFIED,LEGACY_ALIAS_OF:/admin,CERTIFIED_ALIAS,LEDGER_AND_CERTIFICATION_RATIONALE,Browser redirect proof captured 2026-08-02; canonical target verified.,Compatibility and duplicate routes create drift pressure unless a single canonical owner remains explicit.,REDIRECT_CERTIFIED
ROUTE-0408,route_surface,YES,YES,YES,YES,Driver,app/routing/AppRoutes.jsx,1314,detail_route,/d/:token,/d,Field operator / public field user,Token or email handoff,Token or email workflow,Field operator / public field user,DETAIL,INTENTIONAL_TOKEN_LINK,TOKEN_OR_EMAIL_LINK_ONLY,DETAIL_UNDER:/d,PENDING,LEDGER_AND_CERTIFICATION_RATIONALE,"2026-08-02 Level 2 auth/deep-link certification: invalid-token state now supports EN/ES toggle, passes responsive proof (390/430/1440), and shows localized single-use expiry messaging.",Token/public entry points can fail silently if invalid-state handling or bounded access rules regress.,CERTIFIED
ROUTE-0411,route_surface,NO,YES,YES,YES,Field Leadership,app/routing/AppRoutes.jsx,1320,redirect_route,/field-leadership,/,Field Leadership / admin reviewer,"Legacy bookmark, QR, typo, or compatibility route",Legacy alias / compatibility path,Field Leadership / admin reviewer,ACTIVE,LEGACY_ALIAS,REDIRECT_CERTIFIED,LEGACY_ALIAS_OF:/,REDIRECT alias confirmed to /leadership (2026-08-03),LEDGER_AND_CERTIFICATION_RATIONALE,"Certified after foreman-auth audit in ES at 1440 + 390 (`auto_frontend_testing_agent`, 2026-08-02); route passed cleanly.",Compatibility and duplicate routes create drift pressure unless a single canonical owner remains explicit.,CERTIFIED
ROUTE-0415,route_surface,YES,YES,YES,YES,Shared Operational Home and Public Entry,app/routing/AppRoutes.jsx,1326,detail_route,/odr/public/:doc_id,/odr/public,Public / Shared,Parent workflow via /odr/public,Bounded public workflow,Public / Shared,DETAIL,INTENTIONAL_PUBLIC_LINK,REACHABLE_THROUGH_VALID_WORKFLOW,DETAIL_UNDER:/odr/public,PENDING,LEDGER_AND_CERTIFICATION_RATIONALE,2026-08-02 Level 3 shared/public certification: public ODR viewer verified to handle invalid doc ids cleanly with user-facing error messaging.,Token/public entry points can fail silently if invalid-state handling or bounded access rules regress.,CERTIFIED
ROUTE-0416,route_surface,YES,YES,YES,YES,Shared Operational Home and Public Entry,app/routing/AppRoutes.jsx,1327,detail_route,/odr/:id/done,/odr/:id,Public / Shared,Parent workflow via /odr/:id,Parent list or workflow under /odr/:id,Public / Shared,DETAIL,INTENTIONAL_DYNAMIC_DETAIL,REACHABLE_THROUGH_VALID_WORKFLOW,DETAIL_UNDER:/odr/:id,PENDING,LEDGER_AND_CERTIFICATION_RATIONALE,2026-08-02 Level 3 shared/public certification: ODR completion/outcome route renders cleanly regardless of stale or invalid id state.,Dynamic surfaces need parent-workflow governance so they are not mistaken for missing primary navigation.,CERTIFIED
ROUTE-0417,route_surface,YES,YES,YES,YES,Shared Operational Home and Public Entry,app/routing/AppRoutes.jsx,1328,detail_route,/odr/:id,/odr,Public / Shared,Parent workflow via /odr,Parent list or workflow under /odr,Public / Shared,DETAIL,INTENTIONAL_DYNAMIC_DETAIL,REACHABLE_THROUGH_VALID_WORKFLOW,DETAIL_UNDER:/odr,PENDING,LEDGER_AND_CERTIFICATION_RATIONALE,2026-08-02 Level 3 shared/public certification: ODR detail route verified to handle invalid ids gracefully with no runtime defect.,Dynamic surfaces need parent-workflow governance so they are not mistaken for missing primary navigation.,CERTIFIED
ROUTE-0421,route_surface,YES,YES,YES,YES,Shared Operational Home and Public Entry,app/routing/AppRoutes.jsx,1337,detail_route,/operations-actions/:id,/operations-actions,Public / Shared,Parent workflow via /operations-actions,Parent list or workflow under /operations-actions,Public / Shared,DETAIL,INTENTIONAL_DYNAMIC_DETAIL,REACHABLE_THROUGH_VALID_WORKFLOW,DETAIL_UNDER:/operations-actions,PENDING,LEDGER_AND_CERTIFICATION_RATIONALE,"2026-08-02 Level 2 shared/public certification: operations action detail opened from list route /operations-actions/9c042f14d1ec4a208355ac43c3bcf6ff and passed EN/ES, 390/1920 responsive proof, and runtime checks.",Dynamic surfaces need parent-workflow governance so they are not mistaken for missing primary navigation.,CERTIFIED
ROUTE-0422,route_surface,YES,YES,YES,YES,Shared Operational Home and Public Entry,app/routing/AppRoutes.jsx,1351,hidden_companion_route,/_internal/design-system,/_internal,Public / Shared,Developer-only direct route,Restricted internal access only,Public / Shared,HIDDEN,DEVELOPER_OR_CERTIFICATION_TOOL,ROLE_RESTRICTED_AND_GOVERNED,HIDDEN_COMPANION_OF:/_internal,PENDING,LEDGER_AND_CERTIFICATION_RATIONALE,2026-08-02 exact blocker: redirects to /dev/login and shows developer access disabled in this preview environment.,"Tooling surfaces can leak internal terminology, preview data, or certification context if role scoping ever regresses.",BLOCKED_DEV_ACCESS_DISABLED
ROUTE-0423,route_surface,YES,YES,YES,YES,Shared Operational Home and Public Entry,app/routing/AppRoutes.jsx,1352,hidden_companion_route,/_internal/pm-v2-preview,/_internal,Public / Shared,Developer-only direct route,Restricted internal access only,Public / Shared,HIDDEN,DEVELOPER_OR_CERTIFICATION_TOOL,ROLE_RESTRICTED_AND_GOVERNED,HIDDEN_COMPANION_OF:/_internal,PENDING,LEDGER_AND_CERTIFICATION_RATIONALE,2026-08-02 exact blocker: redirects to /dev/login and shows developer access disabled in this preview environment.,"Tooling surfaces can leak internal terminology, preview data, or certification context if role scoping ever regresses.",BLOCKED_DEV_ACCESS_DISABLED
ROUTE-0424,route_surface,YES,YES,YES,YES,Shared Operational Home and Public Entry,app/routing/AppRoutes.jsx,1353,hidden_companion_route,/_internal/hr-v2-preview,/_internal,Public / Shared,Developer-only direct route,Restricted internal access only,Public / Shared,HIDDEN,DEVELOPER_OR_CERTIFICATION_TOOL,ROLE_RESTRICTED_AND_GOVERNED,HIDDEN_COMPANION_OF:/_internal,PENDING,LEDGER_AND_CERTIFICATION_RATIONALE,2026-08-02 exact blocker: redirects to /dev/login and shows developer access disabled in this preview environment.,"Tooling surfaces can leak internal terminology, preview data, or certification context if role scoping ever regresses.",BLOCKED_DEV_ACCESS_DISABLED
ROUTE-0425,route_surface,YES,YES,YES,YES,Shared Operational Home and Public Entry,app/routing/AppRoutes.jsx,1354,hidden_companion_route,/_internal/v2-index,/_internal,Public / Shared,Developer-only direct route,Restricted internal access only,Public / Shared,HIDDEN,DEVELOPER_OR_CERTIFICATION_TOOL,ROLE_RESTRICTED_AND_GOVERNED,HIDDEN_COMPANION_OF:/_internal,PENDING,LEDGER_AND_CERTIFICATION_RATIONALE,2026-08-02 exact blocker: redirects to /dev/login and shows developer access disabled in this preview environment.,"Tooling surfaces can leak internal terminology, preview data, or certification context if role scoping ever regresses.",BLOCKED_DEV_ACCESS_DISABLED
ROUTE-0426,route_surface,YES,YES,YES,YES,Shared Operational Home and Public Entry,app/routing/AppRoutes.jsx,1355,detail_route,/_internal/v2-compare/:portal,/_internal/v2-compare,Public / Shared,Developer-only direct route,Restricted internal access only,Public / Shared,DETAIL,DEVELOPER_OR_CERTIFICATION_TOOL,ROLE_RESTRICTED_AND_GOVERNED,DETAIL_UNDER:/_internal/v2-compare,PENDING,LEDGER_AND_CERTIFICATION_RATIONALE,2026-08-02 exact blocker: redirects to /dev/login and shows developer access disabled in this preview environment.,"Tooling surfaces can leak internal terminology, preview data, or certification context if role scoping ever regresses.",BLOCKED_DEV_ACCESS_DISABLED
ROUTE-0427,route_surface,NO,YES,YES,YES,Shared Operational Home and Public Entry,app/routing/AppRoutes.jsx,1358,redirect_route,/daily-report/v2,/daily-report,Public / Shared,"Legacy bookmark, QR, typo, or compatibility route",Legacy alias / compatibility path,Public / Shared,ACTIVE,REPLACED_IMPLEMENTATION,MERGED_INTO_CANONICAL_ROUTE,LEGACY_ALIAS_OF:/daily-report,CERTIFIED_ALIAS,LEDGER_AND_CERTIFICATION_RATIONALE,Alias/redirect proven by canonical browser evidence and source redirect mapping.,Compatibility and duplicate routes create drift pressure unless a single canonical owner remains explicit.,REDIRECT_CERTIFIED
ROUTE-0428,route_surface,NO,YES,YES,YES,Shared Operational Home and Public Entry,app/routing/AppRoutes.jsx,1359,redirect_route,/daily/v1,/daily,Public / Shared,"Legacy bookmark, QR, typo, or compatibility route",Legacy alias / compatibility path,Public / Shared,ACTIVE,REPLACED_IMPLEMENTATION,MERGED_INTO_CANONICAL_ROUTE,LEGACY_ALIAS_OF:/daily,CERTIFIED_ALIAS,LEDGER_AND_CERTIFICATION_RATIONALE,Alias/redirect proven by canonical browser evidence and source redirect mapping.,Compatibility and duplicate routes create drift pressure unless a single canonical owner remains explicit.,REDIRECT_CERTIFIED
ROUTE-0429,route_surface,NO,YES,YES,YES,Shared Operational Home and Public Entry,app/routing/AppRoutes.jsx,1360,redirect_route,/daily/v2,/daily,Public / Shared,"Legacy bookmark, QR, typo, or compatibility route",Legacy alias / compatibility path,Public / Shared,ACTIVE,REPLACED_IMPLEMENTATION,MERGED_INTO_CANONICAL_ROUTE,LEGACY_ALIAS_OF:/daily,CERTIFIED_ALIAS,LEDGER_AND_CERTIFICATION_RATIONALE,Alias/redirect proven by canonical browser evidence and source redirect mapping.,Compatibility and duplicate routes create drift pressure unless a single canonical owner remains explicit.,REDIRECT_CERTIFIED
ROUTE-0430,route_surface,NO,YES,YES,YES,Shared Operational Home and Public Entry,app/routing/AppRoutes.jsx,1361,redirect_route,/daily/v3,/daily,Public / Shared,"Legacy bookmark, QR, typo, or compatibility route",Legacy alias / compatibility path,Public / Shared,ACTIVE,REPLACED_IMPLEMENTATION,MERGED_INTO_CANONICAL_ROUTE,LEGACY_ALIAS_OF:/daily,CERTIFIED_ALIAS,LEDGER_AND_CERTIFICATION_RATIONALE,Alias/redirect proven by canonical browser evidence and source redirect mapping.,Compatibility and duplicate routes create drift pressure unless a single canonical owner remains explicit.,REDIRECT_CERTIFIED
ROUTE-0431,route_surface,NO,YES,YES,YES,Shared Operational Home and Public Entry,app/routing/AppRoutes.jsx,1362,redirect_route,/daily-report/v1,/daily-report,Public / Shared,"Legacy bookmark, QR, typo, or compatibility route",Legacy alias / compatibility path,Public / Shared,ACTIVE,REPLACED_IMPLEMENTATION,MERGED_INTO_CANONICAL_ROUTE,LEGACY_ALIAS_OF:/daily-report,CERTIFIED_ALIAS,LEDGER_AND_CERTIFICATION_RATIONALE,Alias/redirect proven by canonical browser evidence and source redirect mapping.,Compatibility and duplicate routes create drift pressure unless a single canonical owner remains explicit.,REDIRECT_CERTIFIED
ROUTE-0432,route_surface,NO,YES,YES,YES,Shared Operational Home and Public Entry,app/routing/AppRoutes.jsx,1363,redirect_route,/daily-report/v3,/daily-report,Public / Shared,"Legacy bookmark, QR, typo, or compatibility route",Legacy alias / compatibility path,Public / Shared,ACTIVE,REPLACED_IMPLEMENTATION,MERGED_INTO_CANONICAL_ROUTE,LEGACY_ALIAS_OF:/daily-report,CERTIFIED_ALIAS,LEDGER_AND_CERTIFICATION_RATIONALE,Alias/redirect proven by canonical browser evidence and source redirect mapping.,Compatibility and duplicate routes create drift pressure unless a single canonical owner remains explicit.,REDIRECT_CERTIFIED
ROUTE-0434,route_surface,NO,YES,YES,YES,Administration,app/routing/AppRoutes.jsx,1366,redirect_route,/admin/ods-intelligence,/admin,Administrator / executive reviewer,"Legacy bookmark, QR, typo, or compatibility route",Legacy alias / compatibility path,Administrator / executive reviewer,ACTIVE,LEGACY_ALIAS,REDIRECT_CERTIFIED,LEGACY_ALIAS_OF:/admin,CERTIFIED_ALIAS,LEDGER_AND_CERTIFICATION_RATIONALE,Browser redirect proof captured 2026-08-02; canonical target verified.,Compatibility and duplicate routes create drift pressure unless a single canonical owner remains explicit.,REDIRECT_CERTIFIED
ROUTE-0435,route_surface,NO,YES,YES,YES,Executive,app/routing/AppRoutes.jsx,1369,redirect_route,/executive/ods-intelligence,/executive,Administrator / executive reviewer,"Legacy bookmark, QR, typo, or compatibility route",Legacy alias / compatibility path,Administrator / executive reviewer,ACTIVE,NAVIGATION_NEVER_COMPLETED,MERGED_INTO_CANONICAL_ROUTE,LEGACY_ALIAS_OF:/executive,CERTIFIED_ALIAS,LEDGER_AND_CERTIFICATION_RATIONALE,2026-08-02 direct browser proof with seeded admin session: `/executive/ods-intelligence` redirects cleanly to canonical `/admin/operational-intelligence` and inherits the already certified admin shell.,Compatibility and duplicate routes create drift pressure unless a single canonical owner remains explicit.,REDIRECT_CERTIFIED
ROUTE-0436,route_surface,NO,YES,YES,YES,Administration,app/routing/AppRoutes.jsx,1374,redirect_route,/admin/occ,/admin,Administrator / executive reviewer,"Legacy bookmark, QR, typo, or compatibility route",Legacy alias / compatibility path,Administrator / executive reviewer,ACTIVE,LEGACY_ALIAS,REDIRECT_CERTIFIED,LEGACY_ALIAS_OF:/admin,CERTIFIED_ALIAS,LEDGER_AND_CERTIFICATION_RATIONALE,Browser redirect proof captured 2026-08-02; canonical target verified.,Compatibility and duplicate routes create drift pressure unless a single canonical owner remains explicit.,REDIRECT_CERTIFIED
ROUTE-0437,route_surface,NO,YES,YES,YES,Executive,app/routing/AppRoutes.jsx,1378,redirect_route,/executive,/,Administrator / executive reviewer,"Legacy bookmark, QR, typo, or compatibility route",Legacy alias / compatibility path,Administrator / executive reviewer,ACTIVE,LEGACY_ALIAS,REDIRECT_CERTIFIED,LEGACY_ALIAS_OF:/,CERTIFIED_ALIAS,LEDGER_AND_CERTIFICATION_RATIONALE,Browser redirect proof captured 2026-08-02; canonical target verified.,Compatibility and duplicate routes create drift pressure unless a single canonical owner remains explicit.,REDIRECT_CERTIFIED
ROUTE-0438,route_surface,NO,YES,YES,YES,Executive,app/routing/AppRoutes.jsx,1379,redirect_route,/executive-dashboard,/,Administrator / executive reviewer,"Legacy bookmark, QR, typo, or compatibility route",Legacy alias / compatibility path,Administrator / executive reviewer,ACTIVE,LEGACY_ALIAS,REDIRECT_CERTIFIED,LEGACY_ALIAS_OF:/,CERTIFIED_ALIAS,LEDGER_AND_CERTIFICATION_RATIONALE,Browser redirect proof captured 2026-08-02; canonical target verified.,Compatibility and duplicate routes create drift pressure unless a single canonical owner remains explicit.,REDIRECT_CERTIFIED
ROUTE-0439,route_surface,NO,YES,YES,YES,Administration,app/routing/AppRoutes.jsx,1380,redirect_route,/admin/executive,/admin,Administrator / executive reviewer,"Legacy bookmark, QR, typo, or compatibility route",Legacy alias / compatibility path,Administrator / executive reviewer,ACTIVE,LEGACY_ALIAS,REDIRECT_CERTIFIED,LEGACY_ALIAS_OF:/admin,CERTIFIED_ALIAS,LEDGER_AND_CERTIFICATION_RATIONALE,Browser redirect proof captured 2026-08-02; canonical target verified.,Compatibility and duplicate routes create drift pressure unless a single canonical owner remains explicit.,REDIRECT_CERTIFIED
ROUTE-0440,route_surface,NO,YES,YES,YES,Shared Operational Home and Public Entry,app/routing/AppRoutes.jsx,1388,redirect_route,/fleet,/,Public / Shared,"Legacy bookmark, QR, typo, or compatibility route",Legacy alias / compatibility path,Public / Shared,ACTIVE,LEGACY_ALIAS,REDIRECT_CERTIFIED,LEGACY_ALIAS_OF:/,PENDING,LEDGER_AND_CERTIFICATION_RATIONALE,"Certified after dispatch-auth audit in ES at 1440 + 390 (`auto_frontend_testing_agent`, 2026-08-02); route passed cleanly.",Compatibility and duplicate routes create drift pressure unless a single canonical owner remains explicit.,CERTIFIED
