Permanent surface ID,Portal/family,Route or launch point,Parent route,Surface type,Active/hidden/detail/public/external state,Current visual generation,Current shell,Current header,Current sidebar/navigation,Current background,Current component family,Current icon family,Current terminology,Current coaching,Current footer,Current mobile state,Current functional status,Current runtime errors,WP-17B disposition,Required migration action,Required functional repair,Target canonical components,Files affected,Dependencies,Status,Evidence,Final certification
TABLE-049,public_shared,,,table_surface,ACTIVE,WP17D_CANONICAL_WAVE,WP17 public shell,Canonical glass header,Mixed or contextual navigation,Layered light base + navy grid + restrained glass,native_table,lucide-react (canonical wrapper convergence),ALIGN_LABEL,OPTIONAL_INLINE_HELP,Canonical footer boundary in wave rollout,Canonical responsive shell in wave rollout,Under active convergence repair,None observed in current wave or pending inspection,STANDARDIZE,FIRST_WAVE_REPAIR_AND_CONVERGENCE,Converge onto governed shared component behavior,WP17C_CANONICAL_TABLE,frontend/src/components/admin/operational-health/OperationalHealthDashboardShell.jsx,Canonical table anatomy + tokens,MIGRATING,Imported from WP17C ledger · Shared shell/token convergence wave active · Executive first-priority repair wave · frontend/src/components/admin/operational-health/OperationalHealthDashboardShell.jsx,PENDING
TABLE-050,public_shared,,,table_surface,ACTIVE,WP17D_CANONICAL_WAVE,WP17 public shell,Canonical glass header,Mixed or contextual navigation,Layered light base + navy grid + restrained glass,native_table,lucide-react (canonical wrapper convergence),ALIGN_LABEL,OPTIONAL_INLINE_HELP,Canonical footer boundary in wave rollout,Canonical responsive shell in wave rollout,Under active convergence repair,None observed in current wave or pending inspection,STANDARDIZE,FIRST_WAVE_REPAIR_AND_CONVERGENCE,Converge onto governed shared component behavior,WP17C_CANONICAL_TABLE,frontend/src/components/admin/trust/DomainLandingShell.jsx,Canonical table anatomy + tokens,MIGRATING,Imported from WP17C ledger · Shared shell/token convergence wave active · Executive first-priority repair wave · frontend/src/components/admin/trust/DomainLandingShell.jsx,PENDING
TABLE-051,public_shared,,,table_surface,ACTIVE,WP17D_CANONICAL_WAVE,WP17 public shell,Canonical glass header,Mixed or contextual navigation,Layered light base + navy grid + restrained glass,native_table,lucide-react (canonical wrapper convergence),ALIGN_LABEL,OPTIONAL_INLINE_HELP,Canonical footer boundary in wave rollout,Canonical responsive shell in wave rollout,Under active convergence repair,None observed in current wave or pending inspection,STANDARDIZE,FIRST_WAVE_REPAIR_AND_CONVERGENCE,Converge onto governed shared component behavior,WP17C_CANONICAL_TABLE,frontend/src/components/dispatch/command/CommunicationsTab.jsx,Canonical table anatomy + tokens,MIGRATING,Imported from WP17C ledger · Shared shell/token convergence wave active · Executive first-priority repair wave · frontend/src/components/dispatch/command/CommunicationsTab.jsx,PENDING
TABLE-052,public_shared,,,table_surface,ACTIVE,WP17D_CANONICAL_WAVE,WP17 public shell,Canonical glass header,Mixed or contextual navigation,Layered light base + navy grid + restrained glass,native_table,lucide-react (canonical wrapper convergence),ALIGN_LABEL,OPTIONAL_INLINE_HELP,Canonical footer boundary in wave rollout,Canonical responsive shell in wave rollout,Under active convergence repair,None observed in current wave or pending inspection,STANDARDIZE,FIRST_WAVE_REPAIR_AND_CONVERGENCE,Converge onto governed shared component behavior,WP17C_CANONICAL_TABLE,frontend/src/components/dispatch/command/DriverBoard.jsx,Canonical table anatomy + tokens,MIGRATING,Imported from WP17C ledger · Shared shell/token convergence wave active · Executive first-priority repair wave · frontend/src/components/dispatch/command/DriverBoard.jsx,PENDING
TABLE-053,public_shared,,,table_surface,ACTIVE,WP17D_CANONICAL_WAVE,WP17 public shell,Canonical glass header,Mixed or contextual navigation,Layered light base + navy grid + restrained glass,native_table,lucide-react (canonical wrapper convergence),ALIGN_LABEL,OPTIONAL_INLINE_HELP,Canonical footer boundary in wave rollout,Canonical responsive shell in wave rollout,Under active convergence repair,None observed in current wave or pending inspection,STANDARDIZE,FIRST_WAVE_REPAIR_AND_CONVERGENCE,Converge onto governed shared component behavior,WP17C_CANONICAL_TABLE,frontend/src/components/dispatch/command/FleetBoard.jsx,Canonical table anatomy + tokens,MIGRATING,Imported from WP17C ledger · Shared shell/token convergence wave active · Executive first-priority repair wave · frontend/src/components/dispatch/command/FleetBoard.jsx,PENDING
TABLE-054,public_shared,,,table_surface,ACTIVE,WP17D_CANONICAL_WAVE,WP17 public shell,Canonical glass header,Mixed or contextual navigation,Layered light base + navy grid + restrained glass,native_table,lucide-react (canonical wrapper convergence),ALIGN_LABEL,OPTIONAL_INLINE_HELP,Canonical footer boundary in wave rollout,Canonical responsive shell in wave rollout,Under active convergence repair,None observed in current wave or pending inspection,STANDARDIZE,FIRST_WAVE_REPAIR_AND_CONVERGENCE,Converge onto governed shared component behavior,WP17C_CANONICAL_TABLE,frontend/src/components/dispatch/command/HaulBoard.jsx,Canonical table anatomy + tokens,MIGRATING,Imported from WP17C ledger · Shared shell/token convergence wave active · Executive first-priority repair wave · frontend/src/components/dispatch/command/HaulBoard.jsx,PENDING
TABLE-055,public_shared,,,table_surface,ACTIVE,WP17D_CANONICAL_WAVE,WP17 public shell,Canonical glass header,Mixed or contextual navigation,Layered light base + navy grid + restrained glass,native_table,lucide-react (canonical wrapper convergence),ALIGN_LABEL,OPTIONAL_INLINE_HELP,Canonical footer boundary in wave rollout,Canonical responsive shell in wave rollout,Under active convergence repair,None observed in current wave or pending inspection,STANDARDIZE,FIRST_WAVE_REPAIR_AND_CONVERGENCE,Converge onto governed shared component behavior,WP17C_CANONICAL_TABLE,frontend/src/components/dispatch/command/JobBoard.jsx,Canonical table anatomy + tokens,MIGRATING,Imported from WP17C ledger · Shared shell/token convergence wave active · Executive first-priority repair wave · frontend/src/components/dispatch/command/JobBoard.jsx,PENDING
TABLE-056,shop,,,table_surface,ACTIVE,WP17D_CANONICAL_WAVE,Legacy or portal-specific shell,Canonical glass header,Mixed or contextual navigation,Layered light base + navy grid + restrained glass,native_table,lucide-react (canonical wrapper convergence),ALIGN_LABEL,OPTIONAL_INLINE_HELP,Mixed footer treatment,Canonical responsive shell in wave rollout,Operational; convergence verification pending,None observed in current wave or pending inspection,STANDARDIZE,SHARED_COMPONENT_CONVERGENCE,Converge onto governed shared component behavior,WP17C_CANONICAL_TABLE,frontend/src/components/dispatch/command/ShopFeedBoard.jsx,Canonical table anatomy + tokens,IMPLEMENTED,Imported from WP17C ledger · Shared shell/token convergence wave active · frontend/src/components/dispatch/command/ShopFeedBoard.jsx,PENDING
TABLE-057,public_shared,,,table_surface,ACTIVE,WP17D_CANONICAL_WAVE,WP17 public shell,Canonical glass header,Mixed or contextual navigation,Layered light base + navy grid + restrained glass,native_table,lucide-react (canonical wrapper convergence),ALIGN_LABEL,OPTIONAL_INLINE_HELP,Canonical footer boundary in wave rollout,Canonical responsive shell in wave rollout,Under active convergence repair,None observed in current wave or pending inspection,STANDARDIZE,FIRST_WAVE_REPAIR_AND_CONVERGENCE,Converge onto governed shared component behavior,WP17C_CANONICAL_TABLE,frontend/src/components/pm/PmJobsRead.jsx,Canonical table anatomy + tokens,MIGRATING,Imported from WP17C ledger · Shared shell/token convergence wave active · Executive first-priority repair wave · frontend/src/components/pm/PmJobsRead.jsx,PENDING
TABLE-058,public_shared,,,table_surface,ACTIVE,WP17D_CANONICAL_WAVE,WP17 public shell,Canonical glass header,Mixed or contextual navigation,Layered light base + navy grid + restrained glass,native_table,lucide-react (canonical wrapper convergence),ALIGN_LABEL,OPTIONAL_INLINE_HELP,Canonical footer boundary in wave rollout,Canonical responsive shell in wave rollout,Under active convergence repair,None observed in current wave or pending inspection,STANDARDIZE,FIRST_WAVE_REPAIR_AND_CONVERGENCE,Converge onto governed shared component behavior,WP17C_CANONICAL_TABLE,frontend/src/components/pm/command/PmHaulsBoard.jsx,Canonical table anatomy + tokens,MIGRATING,Imported from WP17C ledger · Shared shell/token convergence wave active · Executive first-priority repair wave · frontend/src/components/pm/command/PmHaulsBoard.jsx,PENDING
TABLE-059,public_shared,,,table_surface,ACTIVE,WP17D_CANONICAL_WAVE,WP17 public shell,Canonical glass header,Mixed or contextual navigation,Layered light base + navy grid + restrained glass,native_table,lucide-react (canonical wrapper convergence),ALIGN_LABEL,OPTIONAL_INLINE_HELP,Canonical footer boundary in wave rollout,Canonical responsive shell in wave rollout,Under active convergence repair,None observed in current wave or pending inspection,STANDARDIZE,FIRST_WAVE_REPAIR_AND_CONVERGENCE,Converge onto governed shared component behavior,WP17C_CANONICAL_TABLE,frontend/src/components/pm/command/PmMaterialsBoard.jsx,Canonical table anatomy + tokens,MIGRATING,Imported from WP17C ledger · Shared shell/token convergence wave active · Executive first-priority repair wave · frontend/src/components/pm/command/PmMaterialsBoard.jsx,PENDING
TABLE-060,public_shared,,,table_surface,ACTIVE,WP17D_CANONICAL_WAVE,WP17 public shell,Canonical glass header,Mixed or contextual navigation,Layered light base + navy grid + restrained glass,native_table,lucide-react (canonical wrapper convergence),ALIGN_LABEL,OPTIONAL_INLINE_HELP,Canonical footer boundary in wave rollout,Canonical responsive shell in wave rollout,Under active convergence repair,None observed in current wave or pending inspection,STANDARDIZE,FIRST_WAVE_REPAIR_AND_CONVERGENCE,Converge onto governed shared component behavior,WP17C_CANONICAL_TABLE,frontend/src/components/pm/command/PmResourcesBoard.jsx,Canonical table anatomy + tokens,MIGRATING,Imported from WP17C ledger · Shared shell/token convergence wave active · Executive first-priority repair wave · frontend/src/components/pm/command/PmResourcesBoard.jsx,PENDING
TABLE-061,safety,,,table_surface,ACTIVE,WP17D_CANONICAL_WAVE,PortalShell (canonical wp17d wave),Canonical glass header,Canonical sidebar in wave migration,Layered light base + navy grid + restrained glass,native_table,lucide-react (canonical wrapper convergence),ALIGN_LABEL,OPTIONAL_INLINE_HELP,Canonical footer boundary in wave rollout,Canonical responsive shell in wave rollout,Operational; convergence verification pending,None observed in current wave or pending inspection,STANDARDIZE,SHARED_COMPONENT_CONVERGENCE,Converge onto governed shared component behavior,WP17C_CANONICAL_TABLE,frontend/src/components/pm/command/PmSafetyImpactBoard.jsx,Canonical table anatomy + tokens,IMPLEMENTED,Imported from WP17C ledger · Shared shell/token convergence wave active · frontend/src/components/pm/command/PmSafetyImpactBoard.jsx,PENDING
TABLE-062,safety,,,table_surface,ACTIVE,WP17D_CANONICAL_WAVE,PortalShell (canonical wp17d wave),Canonical glass header,Canonical sidebar in wave migration,Layered light base + navy grid + restrained glass,native_table,lucide-react (canonical wrapper convergence),ALIGN_LABEL,OPTIONAL_INLINE_HELP,Canonical footer boundary in wave rollout,Canonical responsive shell in wave rollout,Operational; convergence verification pending,None observed in current wave or pending inspection,STANDARDIZE,SHARED_COMPONENT_CONVERGENCE,Converge onto governed shared component behavior,WP17C_CANONICAL_TABLE,frontend/src/components/pm/command/PmSafetyImpactBoard.jsx,Canonical table anatomy + tokens,IMPLEMENTED,Imported from WP17C ledger · Shared shell/token convergence wave active · frontend/src/components/pm/command/PmSafetyImpactBoard.jsx,PENDING
TABLE-063,shop,,,table_surface,ACTIVE,WP17D_CANONICAL_WAVE,Legacy or portal-specific shell,Canonical glass header,Mixed or contextual navigation,Layered light base + navy grid + restrained glass,native_table,lucide-react (canonical wrapper convergence),ALIGN_LABEL,OPTIONAL_INLINE_HELP,Mixed footer treatment,Canonical responsive shell in wave rollout,Operational; convergence verification pending,None observed in current wave or pending inspection,STANDARDIZE,SHARED_COMPONENT_CONVERGENCE,Converge onto governed shared component behavior,WP17C_CANONICAL_TABLE,frontend/src/components/pm/command/PmShopImpactBoard.jsx,Canonical table anatomy + tokens,IMPLEMENTED,Imported from WP17C ledger · Shared shell/token convergence wave active · frontend/src/components/pm/command/PmShopImpactBoard.jsx,PENDING
TABLE-064,safety,,,table_surface,ACTIVE,WP17D_CANONICAL_WAVE,PortalShell (canonical wp17d wave),Canonical glass header,Canonical sidebar in wave migration,Layered light base + navy grid + restrained glass,native_table,lucide-react (canonical wrapper convergence),ALIGN_LABEL,OPTIONAL_INLINE_HELP,Canonical footer boundary in wave rollout,Canonical responsive shell in wave rollout,Operational; convergence verification pending,None observed in current wave or pending inspection,STANDARDIZE,SHARED_COMPONENT_CONVERGENCE,Converge onto governed shared component behavior,WP17C_CANONICAL_TABLE,frontend/src/components/trench/TrenchSafetyOnProjectPanel.jsx,Canonical table anatomy + tokens,IMPLEMENTED,Imported from WP17C ledger · Shared shell/token convergence wave active · frontend/src/components/trench/TrenchSafetyOnProjectPanel.jsx,PENDING
TABLE-065,public_shared,,,table_surface,ACTIVE,WP17D_CANONICAL_WAVE,WP17 public shell,Canonical glass header,Mixed or contextual navigation,Layered light base + navy grid + restrained glass,native_table,lucide-react (canonical wrapper convergence),ALIGN_LABEL,OPTIONAL_INLINE_HELP,Canonical footer boundary in wave rollout,Canonical responsive shell in wave rollout,Under active convergence repair,None observed in current wave or pending inspection,STANDARDIZE,FIRST_WAVE_REPAIR_AND_CONVERGENCE,Converge onto governed shared component behavior,WP17C_CANONICAL_TABLE,frontend/src/components/ui/table.jsx,Canonical table anatomy + tokens,MIGRATING,Imported from WP17C ledger · Shared shell/token convergence wave active · Executive first-priority repair wave · frontend/src/components/ui/table.jsx,PENDING
