Surface ID,Portal/family,Route,Surface type,Parent route,Navigation location,Hidden/detail/public status,WP-17B disposition,Current component family,Target component family,Information-architecture action,Navigation action,Design action,Terminology action,Coaching action,White-label action,Responsive action,Dependency,Current status,Files affected,Evidence reference,Final certification status
TABLE-059,public_shared,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/components/pm/command/PmMaterialsBoard.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-060,public_shared,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/components/pm/command/PmResourcesBoard.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-061,safety,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/components/pm/command/PmSafetyImpactBoard.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-062,safety,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/components/pm/command/PmSafetyImpactBoard.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-063,shop,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/components/pm/command/PmShopImpactBoard.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-064,safety,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/components/trench/TrenchSafetyOnProjectPanel.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-065,public_shared,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/components/ui/table.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-066,public_shared,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/design-system/DataTable.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-067,admin,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/AdminGuide.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-068,admin,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/AdminGuide.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-069,admin,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/AdminLeadershipEquipment.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-070,admin,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/AdminMaterialLedgerQuality.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-071,admin,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/AdminMaterialLedgerQuality.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-072,admin,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/AdminMaterialLedgerQuality.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-073,admin,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/AdminSchedulerRuns.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-074,admin,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/AdminTerminations.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-075,public_shared,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/AssetTransfers.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-076,public_shared,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/DevHub.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-077,dispatch,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/DispatchHaulLedger.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-078,dispatch,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/DispatchHaulLedger.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-079,dispatch,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/DispatchHaulLedger.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-080,public_shared,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/DocumentExpirations.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-081,public_shared,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/EmployeeLifecycleQualifications.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-082,public_shared,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/EmployeeLifecycleQualifications.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-083,public_shared,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/ExecutiveCaseReport.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-084,public_shared,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/ExecutiveOperationalIntelligence.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-085,field_leadership,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/FieldLeadershipRecords.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-086,field_leadership,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/FieldLeadershipView.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-087,field_leadership,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/FieldLeadershipView.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-088,hr,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/HrDailyReports.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-089,hr,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/HrDriverQualificationDashboard.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-090,hr,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/HrDriverQualificationImport.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-091,hr,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/HrDriverQualificationImport.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-092,hr,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/HrEmployeeAccountability.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-093,hr,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/HrEmployeeAccountability.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-094,hr,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/HrEmployeeAccountability.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-095,hr,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/HrEmployeeAccountabilityTimeline.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-096,hr,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/HrEmployees.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-097,hr,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/HrEmployees.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-098,hr,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/HrFieldLeadership.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-099,hr,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/HrIncidents.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-100,hr,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/HrPayrollVariance.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-101,hr,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/HrPayrollVariance.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-102,hr,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/HrSafetyRecords.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-103,hr,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/HrTimeOff.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-104,hr,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/HrTimeVerification.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-105,hr,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/HrTimeVerification.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-106,hr,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/HrTrainingRecords.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-107,public_shared,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/IncidentReportViewer.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-108,public_shared,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/OperationsCenterCommand.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-109,public_shared,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/OperationsCenterCommand.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-110,public_shared,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/OperationsCenterCommand.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-111,public_shared,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/OperationsCenterCommand.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-112,public_shared,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/PmCrewCompliance.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-113,public_shared,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/PmCrewCompliance.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-114,public_shared,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/PmCrewCompliance.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-115,field_leadership,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/PmFieldLeadership.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-116,public_shared,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/PmOperationalIntelligence.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-117,public_shared,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/PmProjectDetail.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-118,public_shared,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/PmProjectDetail.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-119,public_shared,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/PmProjectDetail.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-120,public_shared,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/PmProjectDetail.jsx,WP17B platform surface inventory · table count,PENDING
TABLE-121,public_shared,,table_surface,,page_body,PUBLIC,STANDARDIZE,native_table,WP17C_CANONICAL_TABLE,KEEP,N/A,STANDARDIZE_FOUNDATION,ALIGN_LABEL,OPTIONAL_INLINE_HELP,TOKENIZE_ONLY,DEFERRED_TO_WP17D,Canonical table anatomy + tokens,FOUNDATION_DEPENDENCY,frontend/src/pages/PmProjectDetail.jsx,WP17B platform surface inventory · table count,PENDING
