loc,route,label,disposition,concept_or_reason,owner
frontend/src/pages/transportation/_lists.jsx:136,_lists,carriers-search,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_lists.jsx:145,_lists,carriers-list-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_lists.jsx:230,_lists,drivers-list-refresh,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_lists.jsx:249,_lists,drivers-search,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_lists.jsx:258,_lists,drivers-list-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_lists.jsx:355,_lists,tx-fleet-bulk-adopt-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_lists.jsx:359,_lists,trucks-list-refresh,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_lists.jsx:394,_lists,trucks-search,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_lists.jsx:423,_lists,trucks-list-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_lists.jsx:564,_lists,tx-fleet-bulk-adopt-modal,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_lists.jsx:574,_lists,tx-fleet-bulk-close,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_lists.jsx:578,_lists,tx-fleet-bulk-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_lists.jsx:617,_lists,tx-fleet-bulk-cancel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_lists.jsx:722,_lists,tx-fleet-edit-modal,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_lists.jsx:735,_lists,tx-fleet-edit-close,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_lists.jsx:774,_lists,tx-fleet-edit-status,CANONICAL_STATUS,status,Wave-2 status vocab (TC-0002)
frontend/src/pages/transportation/_lists.jsx:837,_lists,tx-fleet-edit-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_lists.jsx:843,_lists,tx-fleet-edit-cancel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_lists.jsx:844,_lists,tx-fleet-edit-save,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_lists.jsx:885,_lists,carrier-ws-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_lists.jsx:892,_lists,carrier-back,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_lists.jsx:902,_lists,carrier-ws-tabs,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_lists.jsx:1074,_lists,carrier-rate-history-link,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_lists.jsx:1111,_lists,driver-ws-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_lists.jsx:1118,_lists,driver-back,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_lists.jsx:1337,_lists,truck-ws-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_lists.jsx:1345,_lists,truck-back,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_lists.jsx:1392,_lists,truck-start-inspection-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_modals.jsx:155,_modals,link-hr-driver-search,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_modals.jsx:163,_modals,link-hr-driver-refresh,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_modals.jsx:167,_modals,link-hr-driver-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_modals.jsx:171,_modals,link-hr-driver-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_modals.jsx:312,_modals,add-leased-driver-cancel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_modals.jsx:313,_modals,add-leased-driver-submit,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_modals.jsx:344,_modals,carrier-form-status,CANONICAL_STATUS,status,Wave-2 status vocab (TC-0002)
frontend/src/pages/transportation/_modals.jsx:398,_modals,add-carrier-cancel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_modals.jsx:399,_modals,add-carrier-submit,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_modals.jsx:454,_modals,edit-carrier-cancel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_modals.jsx:455,_modals,edit-carrier-submit,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_orientation.jsx:111,_orientation,tx-orient-dashboard-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_orientation.jsx:242,_orientation,tx-orient-module-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_orientation.jsx:269,_orientation,tx-orient-module-back,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_orientation.jsx:365,_orientation,tx-orient-q-submit,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_orientation.jsx:512,_orientation,tx-emails-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_orientation.jsx:520,_orientation,tx-emails-panel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_views.jsx:116,_views,tx-dashboard-top-cleanup-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_views.jsx:131,_views,tx-dashboard-top-cleanup-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_views.jsx:164,_views,tx-dashboard-top-cleanup-title,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_views.jsx:186,_views,tx-dashboard-top-cleanup-description,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_views.jsx:199,_views,tx-dashboard-top-cleanup-link,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_views.jsx:223,_views,tx-dashboard-hr-health-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_views.jsx:287,_views,compliance-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_views.jsx:292,_views,tx-compliance-page,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_views.jsx:296,_views,compliance-refresh,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_views.jsx:369,_views,doc-filter-status,CANONICAL_STATUS,status,Wave-2 status vocab (TC-0002)
frontend/src/pages/transportation/_views.jsx:391,_views,doc-refresh,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_views.jsx:394,_views,doc-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_views.jsx:508,_views,insp-launcher-truck-select,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_views.jsx:518,_views,insp-launcher-start-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_views.jsx:551,_views,insp-refresh,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_views.jsx:554,_views,insp-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_views.jsx:630,_views,rate-refresh,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_views.jsx:631,_views,rate-new-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_views.jsx:672,_views,rate-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_views.jsx:674,_views,rate-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_views.jsx:722,_views,audit-refresh,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_views.jsx:726,_views,audit-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:102,_widgets,dropzone-type-select,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:112,_widgets,dropzone-expires-input,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:138,_widgets,dropzone-browse-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:141,_widgets,dropzone-camera-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:148,_widgets,dropzone-file-input,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:153,_widgets,dropzone-camera-input,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:159,_widgets,dropzone-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:201,_widgets,signature-name-input,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:211,_widgets,signature-ack-checkbox,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:225,_widgets,signature-cancel-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:226,_widgets,signature-submit-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:271,_widgets,rate-create-dialog,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:279,_widgets,rate-create-hourly-input,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:285,_widgets,rate-create-activate-checkbox,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:293,_widgets,rate-create-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:296,_widgets,rate-create-cancel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:297,_widgets,rate-create-submit,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:448,_widgets,insp-trigger-select,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:458,_widgets,insp-inspector-input,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:465,_widgets,insp-reason-input,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:473,_widgets,insp-person-input,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:478,_widgets,insp-setup-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:483,_widgets,insp-setup-cancel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:498,_widgets,insp-all-pass-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:540,_widgets,insp-walkthrough-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:542,_widgets,insp-prev,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:546,_widgets,insp-next,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:573,_widgets,insp-done-close,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:604,_widgets,timeline-refresh,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:608,_widgets,timeline-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:610,_widgets,timeline-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:680,_widgets,packet-create-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:685,_widgets,packet-submit-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:690,_widgets,packet-to-pending-review-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:696,_widgets,packet-return-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:699,_widgets,packet-approve-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_widgets.jsx:716,_widgets,packet-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/trench_safety/ExcavationOversight.jsx:157,ExcavationOversight,exc-tabs,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/trench_safety/ExcavationOversight.jsx:178,ExcavationOversight,exc-filter-status,CANONICAL_STATUS,status,Wave-2 status vocab (TC-0002)
frontend/src/pages/trench_safety/ExcavationOversight.jsx:191,ExcavationOversight,exc-list-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/trench_safety/ExcavationOversight.jsx:325,ExcavationOversight,exc-review-dialog,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/trench_safety/ExcavationOversight.jsx:360,ExcavationOversight,exc-review-translate-panel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/trench_safety/ExcavationOversight.jsx:368,ExcavationOversight,exc-review-translation-input,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/trench_safety/ExcavationOversight.jsx:370,ExcavationOversight,exc-review-translation-save,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/trench_safety/ExcavationOversight.jsx:375,ExcavationOversight,exc-review-note,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/trench_safety/ExcavationOversight.jsx:378,ExcavationOversight,exc-review-reinspect-panel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/trench_safety/ExcavationOversight.jsx:397,ExcavationOversight,exc-review-rdack-panel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/trench_safety/ExcavationOversight.jsx:412,ExcavationOversight,exc-review-rdack-save,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/trench_safety/ExcavationOversight.jsx:426,ExcavationOversight,exc-action-close,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/trench_safety/PublicAssetLookup.jsx:42,PublicAssetLookup,public-asset-lookup-input,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/trench_safety/PublicAssetLookup.jsx:49,PublicAssetLookup,public-asset-lookup-submit,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/trench_safety/PublicExcavationForm.jsx:440,PublicExcavationForm,public-excavation-coaching,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/trench_safety/PublicExcavationForm.jsx:719,PublicExcavationForm,exc-locate-status,CANONICAL_STATUS,status,Wave-2 status vocab (TC-0002)
frontend/src/pages/trench_safety/PublicExcavationForm.jsx:890,PublicExcavationForm,public-excavation-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/trench_safety/PublicExcavationForm.jsx:897,PublicExcavationForm,public-excavation-cancel-link,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
